,Patient_A_Suspected_Klinefelter,Patient_B_Suspected_NOA
ENSG00000286318,32.849037881079774,0.0
ENSG00000286319,0.0,4.419362882704007
ENSG00000286320,0.9500714183498847,6.382667945992091
ENSG00000286321,0.0,0.0
ENSG00000286322,19.540148530885926,7.216672822418303
ENSG00000286323,0.0,0.0
ENSG00000286324,42.10679690163368,1.9935461281261422
ENSG00000286325,18.155311119930406,0.0
ENSG00000286326,0.0,0.0
ENSG00000286327,24.959340273472918,0.0
ENSG00000286328,0.0,0.0
ENSG00000286329,1.936637498440402,4.919498548765528
ENSG00000286330,22.83876628909001,0.0
ENSG00000286331,19.137543778140614,0.0
ENSG00000286332,1.7934552346731825,0.0
ENSG00000286333,10.397063716529328,10.875238779369955
ENSG00000286334,0.0,2.026036880283668
ENSG00000286335,0.0,0.0
ENSG00000286337,16.141969654980507,0.0
ENSG00000286338,5.311745646809706,0.0
ENSG00000286339,5.798006102268319,0.0
ENSG00000286340,30.394837091723165,31.023493978415896
ENSG00000286341,31.084071035283667,0.0
ENSG00000286342,45.21174149852497,0.0
ENSG00000286343,0.0,0.0
ENSG00000286344,0.0,0.0
ENSG00000286345,0.0,0.0
ENSG00000286346,13.455802441939742,0.0
ENSG00000286347,17.048173458292524,0.0
ENSG00000286348,31.051042500454745,0.0
ENSG00000286349,3.166446862412323,10.64249471857384
ENSG00000286350,0.0,0.0
ENSG00000286351,0.0,0.0
ENSG00000286352,0.0,0.0
ENSG00000286353,30.301088713828403,2.2919570517639523
ENSG00000286354,0.0,0.0
ENSG00000286355,16.886201574638775,19.102815221543427
ENSG00000286356,0.0,0.0
ENSG00000286357,0.0,0.0
ENSG00000286358,95.3236546042935,33.71184593793833
ENSG00000286359,0.0,0.0
ENSG00000286360,3.988765128584074,0.0
ENSG00000286361,0.0,0.0
ENSG00000286362,0.0,1.1303186973784742
ENSG00000286363,0.0,0.0
ENSG00000286364,4.921376184163709,1.8650753367464785
ENSG00000286365,0.9278331415756003,0.0
ENSG00000286366,50.01494713257064,13.491417113041907
ENSG00000286367,0.0,0.0
ENSG00000286368,22.86700452625032,1.0726315246997133
ENSG00000286369,15.447429038182529,6.183758543526004
ENSG00000286370,0.0,0.0
ENSG00000286371,26.689952307095233,0.0
ENSG00000286372,9.20430519664716,13.688370692804998
ENSG00000286373,6.127303220388572,1.7584971303335772
ENSG00000286374,0.0,0.0
ENSG00000286375,0.0,0.0
ENSG00000286376,18.60213718271481,9.783933960647996
ENSG00000286377,0.0,0.0
ENSG00000286378,38.19736079956202,7.60855296492254
ENSG00000286379,55.25711071227637,5.357839817215519
ENSG00000286380,0.0,0.0
ENSG00000286381,3.117637415250545,5.534081072942738
ENSG00000286382,0.0,0.0
ENSG00000286383,15.008115943279915,6.724858434251889
ENSG00000286384,0.0,0.0
ENSG00000286385,0.0,0.0
ENSG00000286386,0.0,0.0
ENSG00000286387,0.0,0.0
ENSG00000286388,82.22533737771153,20.267147977311843
ENSG00000286389,26.49259505259029,21.933908053234664
ENSG00000286390,0.0,0.0
ENSG00000286391,16.072125977700402,0.9788532578997364
ENSG00000286393,0.0,1.00426678772363
ENSG00000286394,0.0,0.0
ENSG00000286395,0.0,5.435916604629611
ENSG00000286396,0.0,0.0
ENSG00000286397,1.0406212465866271,0.8828018830866059
ENSG00000286398,0.0,0.0
ENSG00000286399,0.0,0.0
ENSG00000286400,13.190031466950726,0.0
ENSG00000286401,0.0,0.0
ENSG00000286402,24.072904048803032,0.0
ENSG00000286403,117.29007804621565,0.0
ENSG00000286404,16.043072545385456,0.0
ENSG00000286405,35.90881485319156,0.0
ENSG00000286406,95.50424948125016,13.25148797521656
ENSG00000286407,0.0,0.0
ENSG00000286408,0.0,30.39469365959397
ENSG00000286409,11.670338256680152,3.2533411501978446
ENSG00000286410,0.0,18.25643316120246
ENSG00000286411,0.0,0.0
ENSG00000286412,122.19897340933765,5.8926332187821195
ENSG00000286413,0.0,0.0
ENSG00000286414,0.0,0.0
ENSG00000286415,157.61507811426358,6.920972127518657
ENSG00000286416,17.09795019386252,30.32632283874186
ENSG00000286417,0.0,0.0
ENSG00000286418,0.0,0.0
ENSG00000286419,7.2135366844568045,1.013892537538517
ENSG00000286420,0.0,0.0
ENSG00000286421,0.0,0.0
ENSG00000286422,0.0,0.0
ENSG00000286423,11.98344738708706,1.0006479822336698
ENSG00000286424,30.0249740728665,21.91666798808805
ENSG00000286425,18.674669349141883,0.0
ENSG00000286426,31.80861747460941,0.0
ENSG00000286427,0.0,0.0
ENSG00000286428,0.9897188977703553,0.0
ENSG00000286429,0.0,0.0
ENSG00000286430,0.0,0.0
ENSG00000286431,78.07624497498675,5.355465039537892
ENSG00000286432,0.0,0.0
ENSG00000286433,0.0,0.0
ENSG00000286434,0.0,0.0
ENSG00000286435,0.0,0.0
ENSG00000286436,0.0,0.0
ENSG00000286437,0.0,3.1443215921050705
ENSG00000286438,0.0,0.0
ENSG00000286439,0.0,0.0
ENSG00000286440,0.0,0.0
ENSG00000286441,0.0,0.0
ENSG00000286442,3.2404069858980424,0.0
ENSG00000286443,2.98610163269552,1.015373386154374
ENSG00000286444,31.651689101756542,0.0
ENSG00000286445,10.94377675236037,93.57459478169527
ENSG00000286446,0.0,1.993654124806799
ENSG00000286447,1.917418021855188,0.0
ENSG00000286448,29.057030018624534,0.0
ENSG00000286449,39.53325927160444,1.0960027558442205
ENSG00000286450,172.5610415582333,9.807932413692786
ENSG00000286451,1.068284362203396,0.0
ENSG00000286452,8.802264001571611,3.715942554837113
ENSG00000286453,6.011531692611339,3.081124764917228
ENSG00000286454,31.171125534895857,0.0
ENSG00000286455,1.9374520900809282,0.0
ENSG00000286456,43.28115421617509,10.196218051579786
ENSG00000286457,10.495821170424797,2.011431811910894
ENSG00000286458,16.030156385443636,0.0
ENSG00000286459,0.0,0.0
ENSG00000286460,0.0,1.025495341130751
ENSG00000286461,0.0,0.0
ENSG00000286462,0.0,0.0
ENSG00000286463,0.0,0.0
ENSG00000286464,0.0,0.0
ENSG00000286465,0.0,0.0
ENSG00000286466,50.326367465204825,1.024399164767386
ENSG00000286467,125.31583270424926,1.0028677386220084
ENSG00000286468,0.0,0.0
ENSG00000286469,0.0,0.0
ENSG00000286470,68.93575140874378,4.3288785166450845
ENSG00000286471,0.0,0.0
ENSG00000286472,124.75022105875424,83.74041641148642
ENSG00000286473,360.6848125416666,0.0
ENSG00000286474,0.0,0.0
ENSG00000286475,13.43056165355205,14.232204213318933
ENSG00000286476,0.0,0.0
ENSG00000286477,0.0,0.0
ENSG00000286478,30.211174068668427,0.0
ENSG00000286479,0.0,0.0
ENSG00000286480,30.11717758133732,4.364997607507454
ENSG00000286481,17.819827662939957,3.521146025513051
ENSG00000286482,50.630704729571136,23.981512120062153
ENSG00000286483,0.0,0.0
ENSG00000286484,29.11347126130374,0.0
ENSG00000286485,0.0,0.0
ENSG00000286486,5.896480578545488,0.0
ENSG00000286487,20.30253467662316,0.0
ENSG00000286488,0.9295198611159451,0.0
ENSG00000286489,0.0,0.0
ENSG00000286490,5.200482714350793,0.906145471340896
ENSG00000286491,0.0,75.3688354804252
ENSG00000286492,0.0,0.0
ENSG00000286493,0.0,0.0
ENSG00000286494,0.0,0.0
ENSG00000286495,0.0,0.0
ENSG00000286496,35.98509275109439,0.0
ENSG00000286497,13.265473374911352,0.0
ENSG00000286498,10.391904725071015,0.0
ENSG00000286499,11.681823146234008,0.0
ENSG00000286500,0.0,0.0
ENSG00000286501,0.0,0.0
ENSG00000286502,8.718796347175797,0.0
ENSG00000286503,9.363185900917692,0.0
ENSG00000286504,19.480695235786513,0.0
ENSG00000286505,32.905750750470126,1.098357552712948
ENSG00000286506,1.9910604926756945,0.0
ENSG00000286507,8.014992074848013,0.0
ENSG00000286508,0.0,0.0
ENSG00000286509,0.0,0.0
ENSG00000286510,0.0,0.0
ENSG00000286511,25.025336674276566,21.072115210606576
ENSG00000286512,15.149960781937422,0.0
ENSG00000286513,0.0,0.0
ENSG00000286514,10.788069354681175,0.0
ENSG00000286515,0.0,0.0
ENSG00000286516,0.0,0.0
ENSG00000286517,0.0,0.0
ENSG00000286518,10.712194960269425,0.0
ENSG00000286519,1.0241228292546471,0.0
ENSG00000286520,13.600632310074245,2.161269437992007
ENSG00000286521,0.0,0.0
H3C2,0.0,0.0
ENSG00000286523,213.12179434816375,101.7968581362743
ENSG00000286524,18.729364986714355,0.9332793069974357
ENSG00000286525,2.0522326863558487,0.0
ENSG00000286526,0.0,0.0
ENSG00000286527,0.0,9.410454757731245
ENSG00000286528,3.7800735761744306,0.0
ENSG00000286529,192.41873560872526,13.439973100076514
ENSG00000286530,10.111889111988056,0.0
ENSG00000286531,0.0,0.0
PARTICL,16.894456310792474,38.72944960457001
ENSG00000286533,8.365236289946195,0.0
ENSG00000286534,0.0,0.0
ENSG00000286535,19.873907838919898,4.812684405900651
ENSG00000286536,2.685237120286024,0.0
ENSG00000286537,0.0,14.103123137157407
ENSG00000286538,5.6919883484096925,1.9652635247966024
ENSG00000286539,64.46002733740394,22.42886111403108
ENSG00000286540,19.477946486578826,0.0
ENSG00000286541,0.0,0.0
ENSG00000286542,11.311501454584393,0.9622587063403092
ENSG00000286543,1.927790524093248,1.1120553372420323
ENSG00000286544,2.0495305835893793,0.0
ENSG00000286545,28.13851925379127,3.872088523287462
ENSG00000286546,14.497350956913236,0.0
ENSG00000286547,0.0,0.0
ENSG00000286548,47.0994876269908,18.948782050784924
ENSG00000286549,0.0,8.384816752290666
ENSG00000286550,21.25993022442928,0.0
ENSG00000286551,15.9241243022041,0.0
ENSG00000286552,24.240535709225092,1.148719870213366
ENSG00000286553,22.075510355833828,0.0
ENSG00000286554,0.0,0.0
ENSG00000286555,38.717733743606146,0.0
ENSG00000286556,0.0,0.0
ENSG00000286557,16.059120502276542,0.0
ENSG00000286558,1.038211259666056,0.9266407945069399
ENSG00000286559,27.304268866099463,13.355650861632899
ENSG00000286560,0.0,0.0
ENSG00000286561,36.81533675879544,0.0
ENSG00000286562,0.0,0.0
ENSG00000286563,0.0,21.04984395749843
ENSG00000286564,0.0,0.0
ENSG00000286565,1.9991282257710856,4.708310575053158
ENSG00000286566,0.0,0.0
ENSG00000286567,0.0,0.0
ENSG00000286568,5.076710726521564,21.124503326533826
ENSG00000286569,7.33711498322816,1.9367190536891266
ENSG00000286570,0.0,0.0
ENSG00000286571,43.247428384079036,1.8996327776482484
ENSG00000286572,53.57673365293755,3.256432833092113
ENSG00000286573,5.193227114823649,0.0
ENSG00000286574,0.0,0.0
ENSG00000286575,12.80987930983106,1.951609576297591
ENSG00000286576,0.0,14.472862286730425
ENSG00000286577,0.0,0.0
ENSG00000286578,12.00641663484495,0.0
ENSG00000286579,3.0656391155403613,0.0
ENSG00000286580,0.0,91.0828897367216
ENSG00000286581,4.77126556955626,1.7785605519607288
ENSG00000286582,8.03201724747041,3.617397563004283
ZBTB7C-AS1,56.521595515622984,0.0
ENSG00000286584,9.249922881605292,5.824648381584918
ENSG00000286585,43.85988593911875,28.256826851514766
ENSG00000286586,0.0,0.0
ENSG00000286587,0.0,0.0
ENSG00000286588,32.427086026739204,8.090340351772618
ENSG00000286589,0.0,0.9555415576597063
ENSG00000286590,0.0,0.0
ENSG00000286591,33.00345457959872,1.9205159929790292
LINC02885,47.15040802402964,1.9310369157743754
ENSG00000286593,17.633558787521338,0.0
ENSG00000286594,0.0,0.0
ENSG00000286595,0.0,0.0
ENSG00000286596,0.0,0.0
ENSG00000286597,0.0,0.0
ENSG00000286598,0.0,0.0
ENSG00000286599,26.76875115528837,3.08314055081238
ENSG00000286600,7.73508309538213,0.0
ENSG00000286602,0.0,0.0
ENSG00000286603,0.0,0.0
ENSG00000286604,0.0,0.0
ENSG00000286605,15.9748425801995,0.0
ENSG00000286606,5.035573289194277,0.0
ENSG00000286607,6.722598547843539,0.0
ENSG00000286608,0.0,0.0
ENSG00000286609,0.0,0.0
ENSG00000286610,0.0,0.0
ENSG00000286611,0.0,0.0
ENSG00000286612,0.0,0.0
ENSG00000286613,0.0,0.0
ENSG00000286614,0.0,0.0
ENSG00000286615,6.969428342273063,49.33334405577013
ENSG00000286616,169.6941441800534,95.14153820215606
ENSG00000286617,0.0,0.0
ENSG00000286618,0.0,0.0
ENSG00000286619,194.1454710365874,48.48017612667783
ENSG00000286621,36.13769448866398,0.0
ENSG00000286622,7.399349647971611,2.6595825337368746
ENSG00000286623,25.521820633535892,30.453974256740512
ENSG00000286624,0.0,0.0
ENSG00000286625,151.89652886179377,134.66399925490654
ENSG00000286626,10.999904740358904,0.994910278117215
ENSG00000286627,0.0,1.076558890842719
ENSG00000286628,0.0,0.0
ENSG00000286629,0.0,0.0
ENSG00000286630,24.89462663228594,0.0
ENSG00000286631,49.688999158134955,0.0
ENSG00000286632,2.008955458404668,0.0
ENSG00000286633,0.0,0.0
ENSG00000286634,46.23815414589066,2.2717878934153455
ENSG00000286635,5.261733588191667,0.0
ENSG00000286636,0.0,0.0
ENSG00000286637,26.404688466133624,26.630142746549364
ENSG00000286638,34.33481912306831,0.0
ENSG00000286639,0.0,0.0
ENSG00000286640,0.0,20.277234754839682
ENSG00000286641,2.071126679179412,3.9237897082215314
ENSG00000286642,21.294206447799848,2.1661710084458545
ENSG00000286643,28.324040543275853,0.0
ENSG00000286644,0.0,0.0
ENSG00000286645,0.0,0.0
MAP3K5-AS2,14.463561981973815,15.443231656200297
ENSG00000286647,140.22478432441406,8.876479105517927
ENSG00000286648,5.701202510832701,0.0
ENSG00000286649,0.0,2.034440062598331
ENSG00000286650,0.0,0.0
PRSS43P,3.123922419272244,0.0
ENSG00000286652,20.062310740618457,16.790635990557522
ENSG00000286653,8.825470816278187,0.0
ENSG00000286654,21.477851186118038,3.4984010090331354
ENSG00000286655,0.0,0.0
ENSG00000286656,11.66340176099072,0.0
ENSG00000286657,1.011243156680482,0.0
ENSG00000286658,0.0,0.0
ENSG00000286659,0.0,0.0
ENSG00000286660,0.0,0.0
ENSG00000286661,47.578202841080405,0.0
ENSG00000286662,6.1192860188040985,141.20513235198393
ENSG00000286663,12.290378703132987,0.0
ENSG00000286664,0.0,0.0
ENSG00000286665,12.541515622736302,0.0
ENSG00000286666,37.7761420802727,1.1450002273235664
ENSG00000286667,2.871750662695034,0.0
ENSG00000286668,127.64049435019172,1.855207691042166
ENSG00000286669,13.21501244601044,9.804749461917156
ENSG00000286670,0.0,2.3255506132191868
ENSG00000286671,0.0,0.0
ENSG00000286672,65.52403153964005,1.0153798780504744
ENSG00000286673,288.24836943623666,57.91367841916066
ENSG00000286674,18.50065876333245,0.0
ENSG00000286675,38.20843442082763,50.41670027044094
ACTBP4,0.0,0.0
ENSG00000286677,12.309007811024935,0.9449673935572569
ENSG00000286678,0.0,4.260698145703
ENSG00000286679,208.42335648820708,28.810254288237598
ENSG00000286680,0.0,0.0
ENSG00000286681,184.10230066957155,14.841019092909391
ENSG00000286682,0.0,0.0
ENSG00000286683,0.0,0.0
ENSG00000286684,4.05718240051454,0.0
ENSG00000286685,17.898413511991315,14.69455885402882
ENSG00000286686,0.0,0.0
ENSG00000286687,38.67109251787165,2.8831024189744077
ENSG00000286688,2.8419575305490303,0.0
ENSG00000286689,198.75568267706564,45.1097203067544
ENSG00000286690,13.052351501034359,0.0
ENSG00000286691,0.0,0.0
ENSG00000286692,0.0,7.852643578967735
ENSG00000286693,7.4504326944987715,0.0
ENSG00000286694,102.84736793685357,14.54116425987542
ENSG00000286695,0.0,1.0269652420006865
ENSG00000286696,0.0,0.0
ENSG00000286697,0.0,0.0
ENSG00000286698,0.0,0.0
ENSG00000286700,0.0,0.0
ENSG00000286701,0.0,0.0
ENSG00000286702,36.941152696874504,4.307802981859447
ENSG00000286703,10.234347727729043,0.0
ENSG00000286704,0.0,0.0
ENSG00000286705,6.25379826495908,14.180412595054044
ENSG00000286706,0.0,0.0
ENSG00000286707,40.63185467508736,17.285209489862314
ENSG00000286708,26.89744706531681,9.713223177771235
ENSG00000286709,0.0,0.0
ENSG00000286710,1.9281968417219113,25.594353619639413
ENSG00000286711,0.0,0.0
ENSG00000286712,17.185643174157946,0.0
ENSG00000286713,21.714507605089377,19.79227083357208
ENSG00000286714,0.0,0.0
ENSG00000286715,16.107875519156376,0.0
ENSG00000286716,0.0,0.0
ENSG00000286717,0.0,0.0
ENSG00000286718,0.0,86.9847297065184
ENSG00000286719,0.0,0.0
ENSG00000286720,6.989644883867728,0.0
ENSG00000286721,100.29410144543617,4.729078435151565
ENSG00000286722,61.26514887207814,8.306938254615842
ENSG00000286723,29.925013858877715,18.497983015993785
ENSG00000286724,69.84576594701821,15.029568651544562
ENSG00000286725,0.0,0.0
ENSG00000286726,3.6924419628846317,0.0
ENSG00000286727,3.964564735931697,0.0
ENSG00000286728,48.385207137108445,0.0
ENSG00000286729,2.032974027637468,0.0
ENSG00000286730,44.00941918024359,0.0
ENSG00000286731,0.0,0.0
ENSG00000286732,0.0,2.597692854412143
ENSG00000286733,128.6379826393826,3.7478851548653216
ENSG00000286734,12.295298187836408,3.0013662024716625
ENSG00000286735,40.32168513867221,0.0
ENSG00000286736,0.0,0.0
ENSG00000286737,0.0,3.862730566919829
ENSG00000286738,0.0,0.0
ENSG00000286739,130.7396768514126,38.51517025539474
ENSG00000286740,0.0,0.0
ENSG00000286741,67.73759443864365,13.072805456480129
ENSG00000286742,80.32285781128765,0.0
ENSG00000286743,43.77291079795401,0.0
ENSG00000286744,0.0,0.0
ENSG00000286745,0.0,0.0
ENSG00000286746,996.6017558183005,41.94172516033778
ENSG00000286747,7.176905040057646,3.947017293192646
ENSG00000286748,0.0,0.0
ENSG00000286749,34.801611665693514,0.0
ENSG00000286750,11.648238443168752,0.0
ENSG00000286751,11.21402944589869,0.0
ENSG00000286752,18.33016768763373,0.0
ENSG00000286753,0.0,0.0
ENSG00000286754,0.0,0.0
ENSG00000286755,2.218165453122906,10.95404802784162
ENSG00000286756,0.0,0.0
ENSG00000286757,80.0577792029946,0.0
ENSG00000286758,16.61582491861141,0.0
ENSG00000286759,0.0,0.0
ENSG00000286760,29.487519622934002,54.616679236565695
ENSG00000286761,0.0,0.0
ENSG00000286762,7.606359678196664,0.0
ENSG00000286763,33.82009063211433,8.605786289712324
ENSG00000286764,29.404177258986778,28.572608627295384
ENSG00000286765,10.096629939430919,0.0
ENSG00000286766,0.0,0.0
ENSG00000286767,8.762194024068425,2.1930625242757866
ENSG00000286769,24.230973246169196,3.9309518829042776
ENSG00000286770,0.0,0.0
ENSG00000286771,24.026514410233172,0.0
ENSG00000286772,0.0,0.0
ENSG00000286773,7.894642769419443,5.7128352128814175
ENSG00000286774,0.0,0.0
ENSG00000286775,0.0,0.0
ENSG00000286776,0.0,0.0
ENSG00000286777,0.0,0.0
ENSG00000286778,0.0,0.0
ENSG00000286779,0.0,0.0
ENSG00000286780,0.0,0.0
ENSG00000286781,0.0,2.1049940952164987
ENSG00000286782,1.0138716554458205,15.384127492596736
ENSG00000286783,30.406319772430848,22.04173712170194
ENSG00000286784,75.50423958003417,45.49010367699541
LINC01622,14.004805373744492,0.0
ENSG00000286786,47.99757328144023,45.661952894968756
ENSG00000286787,22.735937104352555,45.70675752130599
ENSG00000286788,0.96752797789142,0.0
ENSG00000286789,80.17989233411608,0.0
ENSG00000286790,1.0390578788477238,0.0
ENSG00000286791,0.0,0.0
ENSG00000286792,0.9820122944701906,0.0
ENSG00000286793,0.0,0.0
ENSG00000286794,11.078321488037238,72.54836043507304
ENSG00000286795,12.455080057942109,1.9810404605167666
ENSG00000286796,0.0,0.0
ENSG00000286797,284.5174242666289,557.5512584213632
ENSG00000286798,0.0,0.0
ENSG00000286799,0.0,0.0
ENSG00000286800,0.0,0.0
ENSG00000286801,11.113346943102023,0.0
ENSG00000286802,36.64091568664235,7.023203154893865
ENSG00000286803,0.0,0.0
ENSG00000286804,0.9907295490050626,0.9235215287098892
ENSG00000286805,279.07652776195306,3.2044148107134505
ENSG00000286806,2.9860207739395603,3.7906653135252144
ENSG00000286807,68.53236534786569,0.0
ENSG00000286808,81.70425499573683,15.499681998828347
ENSG00000286809,0.0,0.0
ENSG00000286810,7.141528946731867,7.576944835660289
ENSG00000286811,3.091384049888674,0.0
ENSG00000286812,11.771925336422942,0.0
ENSG00000286813,30.112688005696434,108.82778137438423
ENSG00000286814,4.100791512363058,0.0
ENSG00000286815,0.9915966453125719,0.0
ENSG00000286816,0.0,26.6330339927228
ENSG00000286817,0.0,75.55539338354004
ENSG00000286818,0.0,0.0
ENSG00000286819,22.477787656048015,15.42860857375677
ENSG00000286820,0.0,0.0
ENSG00000286821,0.0,0.0
ENSG00000286822,3.2096539550520737,0.0
ENSG00000286823,13.634942489843342,0.0
ENSG00000286824,0.0,0.0
ENSG00000286825,7.9189327504168165,0.0
ENSG00000286826,33.44740420173057,6.303996790632887
ENSG00000286827,422.5117468628885,5.560353462591258
ENSG00000286828,220.16292710961997,82.1740241454156
ENSG00000286829,20.872645573762306,0.0
ENSG00000286830,74.69629707616285,1.8951622812763258
ENSG00000286831,82.82430797683482,0.0
ENSG00000286832,2.96277320141578,0.0
ENSG00000286833,216.35835841197104,69.57106783279443
ENSG00000286834,3666.9517757441654,530.5817779335355
ENSG00000286835,12.035005732956737,7.242346024592131
ENSG00000286836,15.523759025176455,23.712467668845477
ENSG00000286837,30.81274198035544,25.18190771094319
ENSG00000286838,0.0,0.0
ENSG00000286839,0.0,0.0
ENSG00000286840,0.0,0.0
ENSG00000286841,0.0,0.0
ENSG00000286842,0.0,0.0
ENSG00000286843,0.0,0.0
ENSG00000286844,9.29686967278328,1.0677003331125723
ENSG00000286845,0.0,0.0
ENSG00000286846,14.783203497887705,1.9128340195581184
ENSG00000286847,9.841049504221642,0.0
ENSG00000286848,0.0,0.0
ENSG00000286849,4.18375799801456,0.0
ENSG00000286850,2.0938162318585247,0.0
ENSG00000286851,0.0,0.0
ENSG00000286852,0.0,0.0
ENSG00000286853,0.0,0.0
ENSG00000286854,0.0,0.0
ENSG00000286855,7.789613509132042,0.0
ENSG00000286856,0.0,0.0
ENSG00000286857,0.0,0.0
ENSG00000286858,50.862811089910245,0.9789420737859773
ENSG00000286860,0.0,0.0
ENSG00000286861,61.35753762964938,7.236621159744693
ENSG00000286862,0.0,0.0
ENSG00000286863,33.91022108633461,6.520529204961462
ENSG00000286864,18.292826562347518,1.8964476933321455
ENSG00000286865,40.18270702949366,0.0
ENSG00000286866,0.0,3.891919921984005
ENSG00000286867,0.0,2.416693796423597
ENSG00000286868,0.0,0.0
ENSG00000286869,19.247381359923878,0.0
ENSG00000286870,0.0,0.0
ENSG00000286871,0.0,3.518834778731951
ENSG00000286872,39.1545560680965,13.62170358454666
